   4.40753101E-05   66198192.0       155937.609       3838.03857       19.2374001       264819.125       2.11094141    
   4.40858093E-05   66194080.0       151053.156       3717.61572       18.0218906       260140.359       2.04784250    
   4.40972908E-05   66191688.0       146323.359       3600.99609       16.8835411       255548.844       1.98666561    
   4.41099219E-05   66191236.0       141743.547       3488.06250       15.8174515       251043.609       1.92735636    
   4.41238990E-05   66193008.0       137309.234       3378.70239       14.8190355       246623.859       1.86986375    
   4.41394950E-05   66197368.0       133016.141       3272.80786       13.8840103       242289.031       1.81413937    
   4.41570483E-05   66204792.0       128860.203       3170.27563       13.0083761       238038.906       1.76013851    
   4.41770389E-05   66215948.0       124837.633       3071.00757       12.1884022       233873.672       1.70782053    
   4.42001292E-05   66231752.0       120944.969       2974.91187       11.4206152       229794.250       1.65715098    
   4.42272903E-05   66253572.0       117179.211       2881.90479       10.7018013       225802.688       1.60810375    
   4.42600394E-05   66283528.0       113538.031       2791.91357       10.0290098       221902.938       1.56066608    
   4.43009048E-05   66325172.0       110020.320       2704.88501       9.39960003       218102.641       1.51485085    
   4.43546269E-05   66385156.0       106627.422       2620.80298       8.81135464       214417.328       1.47072291    
   4.44317266E-05   66478260.0       103367.000       2539.74561       8.26289463       210883.406       1.42848408    
   4.45640835E-05   66649284.0       100270.016       2462.13550       7.75554895       207614.625       1.38884234    
   4.49764557E-05   67214144.0       97578.5234       2391.50830       7.31474066       205426.688       1.35710633    
   4.44766338E-05   66496972.0       93971.4609       2308.36914       6.78271198       199953.234       1.30451024    
   4.43511999E-05   66306292.0       90885.1406       2233.83423       6.33646011       195936.906       1.26240087    
   4.42748969E-05   66185004.0       87949.8672       2162.43945       5.92598867       192171.641       1.22273505    
   4.42193304E-05   66093172.0       85129.7422       2093.62671       5.54488039       188549.484       1.18476009    
   4.41752854E-05   66017820.0       82410.9922       2027.16553       5.18985462       185034.203       1.14820409    
   4.41385855E-05   65953056.0       79785.8438       1962.91418       4.85858345       181608.641       1.11292434    
   4.41069787E-05   65895716.0       77248.8672       1900.76648       4.54918003       178262.969       1.07882810    
   4.40791118E-05   65843888.0       74795.7969       1840.63428       4.26001930       174990.828       1.04584765    
   4.40541116E-05   65796332.0       72423.0234       1782.43982       3.98965836       171787.688       1.01392806    
   4.40313743E-05   65752192.0       70127.3594       1726.11243       3.73679090       168650.094      0.983023167    
   4.40104668E-05   65710864.0       67905.9062       1671.58630       3.50022483       165575.328      0.953091979    
   4.39910727E-05   65671884.0       65755.9766       1618.79980       3.27886367       162561.094      0.924097538    
   4.39729483E-05   65634916.0       63675.0469       1567.69397       3.07169485       159605.422      0.896005869    
   4.39559044E-05   65599684.0       61660.7461       1518.21301       2.87778091       156706.562      0.868785203    
   4.39397918E-05   65565972.0       59710.8086       1470.30322       2.69625115       153862.969      0.842405796    
   4.39244868E-05   65533608.0       57823.0781       1423.91345       2.52629614       151073.188      0.816839337    
   4.39098949E-05   65502444.0       55995.4883       1378.99414       2.36716294       148335.922      0.792059124    
