   0.00000000       0.00000000       0.00000000       3.49069596E-14   1.11762596E-12   6.96162183E-10   1.24865496E-09   7.08938659E-14   7.56080407E-11   1.35645120E-10   2.65316523E-12   7.08916161E-14   7.56060908E-11   1.35645092E-10   2.67996481E-14   3.07130536E-11   2.93657570E-10   1.12780042E-10   1.07832687E-09   3.55680319E-10   3.55680312E-11   448830080.       146825648.       58663724.0       873403.625       96819808.0       9697929.00       969.792969       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       7.24623293E-16   1.09864006E-12   6.74285516E-10   1.20926835E-09   5.46091601E-13   7.32330446E-11   1.31366432E-10   2.15780367E-12   7.27990666E-14   7.32297625E-11   1.31366418E-10   2.17959958E-14   2.97475447E-11   2.84394674E-10   1.09234635E-10   1.04431297E-09   3.42051942E-10   3.37795659E-11   9370640.00       143478528.       56850172.0       845977.250       80422568.0       9525271.00       940.674500       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       2.71820896E-17   1.06360374E-12   6.53139709E-10   1.17112386E-09   8.52961202E-13   7.09397957E-11   1.27222677E-10   1.81179030E-12   7.37200150E-14   7.09330164E-11   1.27222663E-10   1.83009125E-14   2.88143970E-11   2.75423878E-10   1.05808064E-10   1.01137176E-09   3.28942457E-10   3.20807061E-11   351511.688       140965344.       55095176.0       819413.250       68967472.0       9355684.00       912.430115       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       1.55382021E-18   1.03234652E-12   6.32653430E-10   1.13418253E-09   1.07392339E-12   6.87191276E-11   1.23209637E-10   1.54440013E-12   7.40374830E-14   6.87079560E-11   1.23209623E-10   1.56000006E-14   2.79103858E-11   2.66736050E-10   1.02488490E-10   9.79469617E-10   3.16332849E-10   3.04670421E-11   20093.5996       138780368.       53392460.0       793681.500       60044052.0       9189116.00       885.033630       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       1.23486071E-19   1.00491382E-12   6.12806583E-10   1.09840659E-09   1.23927474E-12   6.65683411E-11   1.19323190E-10   1.33049691E-12   7.40284841E-14   6.65523747E-11   1.19323176E-10   1.34393627E-14   2.70346159E-11   2.58322280E-10   9.92726040E-11   9.48573775E-10   3.04204301E-10   2.89343272E-11   1596.88977       136878752.       51740620.0       768756.062       52832484.0       9025511.00       858.459595       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       1.28225524E-20   9.79727475E-13   5.93579574E-10   1.06375908E-09   1.36657612E-12   6.44850631E-11   1.15559333E-10   1.15390401E-12   7.37727005E-14   6.44641285E-11   1.15559312E-10   1.16555952E-14   2.61862112E-11   2.50173937E-10   9.61572211E-11   9.18652543E-10   2.92538660E-10   2.74785177E-11   165.817917       135145328.       50138276.0       744611.812       46799040.0       8864818.00       832.683411       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       1.66686809E-21   9.56049909E-13   5.74953307E-10   1.03020459E-09   1.46545319E-12   6.24670940E-11   1.11914200E-10   1.00557637E-12   7.33221602E-14   6.24411495E-11   1.11914186E-10   1.01573370E-14   2.53643287E-11   2.42282611E-10   9.31392255E-11   8.89675167E-10   2.81318330E-10   2.60957679E-11   21.5555038       133525944.       48584076.0       721224.438       41654844.0       8706985.00       807.681030       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       2.62646127E-22   9.33142235E-13   5.56909296E-10   9.97708471E-10   1.54152082E-12   6.05123174E-11   1.08384052E-10   8.79629106E-13   7.26883492E-14   6.04814254E-11   1.08384038E-10   8.88514184E-15   2.45681479E-11   2.34640196E-10   9.02156058E-11   8.61611837E-10   2.70526407E-10   2.47824209E-11   3.39647150       131968824.       47076688.0       698570.250       37216568.0       8551961.00       783.429321       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.88921821E-23   9.11715039E-13   5.39429557E-10   9.66237423E-10   1.60031125E-12   5.86187002E-11   1.04965266E-10   7.72226792E-13   7.19706345E-14   5.85829857E-11   1.04965245E-10   7.80027051E-15   2.37968742E-11   2.27238880E-10   8.73834408E-11   8.34433744E-10   2.60146626E-10   2.35350038E-11  0.632260978       130520024.       45614824.0       676626.500       33371128.0       8399696.00       759.905640       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       1.05230219E-23   8.90806472E-13   5.22496546E-10   9.35759137E-10   1.64444782E-12   5.67843203E-11   1.01654317E-10   6.79584481E-13   7.11366526E-14   5.67439359E-11   1.01654296E-10   6.86448968E-15   2.30497323E-11   2.20071017E-10   8.46398923E-11   8.08112965E-10   2.50163307E-10   2.23502154E-11  0.136080980       129111000.       44197204.0       655370.938       29995898.0       8250140.50       737.088257       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       2.57416653E-24   8.70654514E-13   5.06093389E-10   9.06242248E-10   1.67679683E-12   5.50072973E-11   9.84478055E-11   5.99487528E-13   7.02299072E-14   5.49624408E-11   9.84477916E-11   6.05542922E-15   2.23259761E-11   2.13129250E-10   8.19822196E-11   7.82622411E-10   2.40561376E-10   2.12249177E-11   3.32884528E-02   127757496.       42822588.0       634782.125       27026760.0       8103247.00       714.955872       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       7.05178639E-25   8.51418382E-13   4.90203600E-10   8.77656448E-10   1.69994303E-12   5.32858341E-11   9.53424423E-11   5.29898228E-13   6.92862719E-14   5.32367102E-11   9.53424284E-11   5.35250707E-15   2.16248807E-11   2.06406461E-10   7.94077581E-11   7.57935992E-10   2.31326361E-10   2.01561337E-11   9.11918655E-03   126468872.       41489764.0       614839.188       24400838.0       7958967.50       693.487915       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       2.13642860E-25   8.32469185E-13   4.74811357E-10   8.49972315E-10   1.71460003E-12   5.16181993E-11   9.23350355E-11   4.69033883E-13   6.82744470E-14   5.15650161E-11   9.23350216E-11   4.73771616E-15   2.09457399E-11   1.99895739E-10   7.69139197E-11   7.34028227E-10   2.22444271E-10   1.91410325E-11   2.76277401E-03   125199136.       40197540.0       595522.000       22060636.0       7817256.50       672.664551       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       7.08385075E-26   8.14040458E-13   4.59901117E-10   8.23161483E-10   1.72242841E-12   5.00026999E-11   8.94224902E-11   4.15780989E-13   6.72255017E-14   4.99456795E-11   8.94224764E-11   4.19980789E-15   2.02878738E-11   1.93590394E-10   7.44981993E-11   7.10874637E-10   2.13901688E-10   1.81769218E-11   9.16065183E-04   123964736.       38944752.0       576810.938       19974826.0       7678067.00       652.466309       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       2.54683281E-26   7.96083685E-13   4.45457921E-10   7.97196364E-10   1.72450314E-12   4.84376983E-11   8.66018229E-11   3.69052228E-13   6.61473304E-14   4.83770732E-11   8.66018091E-11   3.72780005E-15   1.96506197E-11   1.87483931E-10   7.21581683E-11   6.88451407E-10   2.05685691E-10   1.72612497E-11   3.29349801E-04   122761320.       37730276.0       558687.062       18109806.0       7541355.50       632.874512       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       9.84846849E-27   7.78559780E-13   4.31467279E-10   7.72050257E-10   1.72170991E-12   4.69216228E-11   8.38701261E-11   3.27946139E-13   6.50464789E-14   4.68576150E-11   8.38701122E-11   3.31258704E-15   1.90333374E-11   1.81570092E-10   6.98914676E-11   6.66735445E-10   1.97783873E-10   1.63915895E-11   1.27357838E-04   121585256.       36552996.0       541132.062       16437628.0       7407076.50       613.870911       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12576757E-27   7.61436758E-13   4.17915064E-10   7.47697348E-10   1.71478597E-12   4.54529470E-11   8.12246034E-11   2.91708254E-13   6.39284429E-14   4.53857785E-11   8.12245896E-11   2.94654789E-15   1.84354025E-11   1.75842813E-10   6.76958212E-11   6.45704545E-10   1.90184243E-10   1.55656321E-11   5.28801575E-05   120433512.       35411840.0       524128.125       14934787.0       7275188.00       595.437866       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12576834E-27   7.45437566E-13   4.04787648E-10   7.24112659E-10   1.70606541E-12   4.40301857E-11   7.86625209E-11   2.59702091E-13   6.28610526E-14   4.39600786E-11   7.86625071E-11   2.62325341E-15   1.78562148E-11   1.70296180E-10   6.55690155E-11   6.25337004E-10   1.82875326E-10   1.47811884E-11   5.28801684E-05   119358856.       34305748.0       507658.000       13581337.0       7145646.50       577.558228       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12576911E-27   7.28962246E-13   3.92071819E-10   7.01271874E-10   1.69274469E-12   4.26519688E-11   7.61812627E-11   2.31143745E-13   6.17180460E-14   4.25790826E-11   7.61812488E-11   2.33478512E-15   1.72951896E-11   1.64924505E-10   6.35088926E-11   6.05611894E-10   1.75846046E-10   1.40361767E-11   5.28801793E-05   118238144.       33233698.0       491704.938       12347214.0       7018411.00       560.215454       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12576988E-27   7.12826553E-13   3.79754728E-10   6.79151624E-10   1.67682827E-12   4.13168458E-11   7.37782682E-11   2.05871941E-13   6.05696117E-14   4.12413922E-11   7.37782543E-11   2.07951459E-15   1.67517597E-11   1.59722277E-10   6.15133916E-11   5.86509064E-10   1.69085745E-10   1.33286212E-11   5.28801902E-05   117135536.       32194688.0       476252.781       11233286.0       6893440.00       543.393311       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12577104E-27   6.97014441E-13   3.67823938E-10   6.57729093E-10   1.65871017E-12   4.00234706E-11   7.14510742E-11   1.83479114E-13   5.94187446E-14   3.99456579E-11   7.14510673E-11   1.85332439E-15   1.62253769E-11   1.54684140E-10   5.95804864E-11   5.68008751E-10   1.62584182E-10   1.26566431E-11   5.28802011E-05   116049336.       31187738.0       461285.812       10226385.0       6770693.50       527.076233       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12577181E-27   6.81512301E-13   3.56267377E-10   6.36982300E-10   1.63872865E-12   3.87705423E-11   6.91972937E-11   1.63614199E-13   5.82680334E-14   3.86905716E-11   6.91972799E-11   1.65266864E-15   1.57155088E-11   1.49804932E-10   5.77082201E-11   5.50092027E-10   1.56331517E-10   1.20184591E-11   5.28802157E-05   114978064.       30211904.0       446788.875       9315053.00       6650131.50       511.249084       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12577296E-27   6.66308480E-13   3.45073359E-10   6.16889928E-10   1.61717579E-12   3.75568014E-11   6.70146022E-11   1.45973579E-13   5.71197075E-14   3.74748600E-11   6.70145883E-11   1.47448054E-15   1.52216399E-11   1.45079629E-10   5.58947021E-11   5.32740463E-10   1.50318244E-10   1.14123728E-11   5.28802266E-05   113920432.       29266256.0       432747.219       8489273.00       6531715.50       495.897125       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12577373E-27   6.51393002E-13   3.34230588E-10   5.97431382E-10   1.59430487E-12   3.63810232E-11   6.49007584E-11   1.30293725E-13   5.59757115E-14   3.62972985E-11   6.49007445E-11   1.31609819E-15   1.47432691E-11   1.40503373E-10   5.41381037E-11   5.15936183E-10   1.44535245E-10   1.08367751E-11   5.28802411E-05   112875296.       28349894.0       419146.594       7740243.00       6415407.50       481.006073       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12577489E-27   6.36757140E-13   3.23728100E-10   5.78586568E-10   1.57033598E-12   3.52420246E-11   6.28535904E-11   1.16345193E-13   5.48377397E-14   3.51566901E-11   6.28535765E-11   1.17520400E-15   1.42799141E-11   1.36071474E-10   5.24366349E-11   4.99662034E-10   1.38973763E-10   1.02901359E-11   5.28802520E-05   111841640.       27461942.0       405973.156       7060207.00       6301169.50       466.562134       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       4.12577605E-27   6.22393196E-13   3.13555210E-10   5.60336222E-10   1.54546102E-12   3.41386537E-11   6.08710027E-11   1.03927656E-13   5.37072692E-14   3.40518828E-11   6.08709888E-11   1.04977431E-15   1.38311047E-11   1.31779379E-10   5.07885817E-11   4.83901197E-10   1.33625347E-10   9.77100258E-12   5.28802666E-05   110818560.       26601546.0       393213.500       6442300.00       6188964.50       452.551880       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
