 NS  KS  AS  CS  KI  AI  CI 
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4231E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4231E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4231E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4231E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4231E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4231E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4231E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4232E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4232E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4232E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4233E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4234E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4234E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4235E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4236E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4236E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4237E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4238E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4239E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4240E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4241E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4242E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4244E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4245E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4246E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4248E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4249E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4250E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4252E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4253E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4255E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4257E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4258E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4260E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4262E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4263E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4265E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4267E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4269E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4271E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4273E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4275E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4277E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4279E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4281E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4283E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4285E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4287E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4289E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4292E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4294E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4296E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4298E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4301E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4303E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4305E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4308E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4310E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4313E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4315E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4317E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4320E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4322E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4325E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4327E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4330E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4332E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4335E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4337E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4340E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4343E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4345E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4348E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4350E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4353E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4356E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4358E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4361E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4363E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4366E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4369E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4371E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4374E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4377E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4379E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4382E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4385E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4388E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4390E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4393E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4396E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4398E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4401E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4404E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4406E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4409E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4412E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4414E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4417E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4420E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4422E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4425E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4428E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4430E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4433E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4436E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4438E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4441E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4444E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4446E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4449E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4452E-00006  0.5661E-00002  0.6218E-00002  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4454E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4457E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4459E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4462E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4465E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4467E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4470E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4472E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4475E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4477E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4480E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4482E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4485E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4487E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4490E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4492E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4495E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4497E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4499E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4502E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4504E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4507E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4509E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4511E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4514E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4516E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4518E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4520E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4523E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4525E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4527E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4529E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4532E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4534E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4536E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4538E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4540E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4542E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4545E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4547E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4549E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4551E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4553E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4555E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4557E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4559E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4561E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4563E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4565E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4567E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4569E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4571E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4572E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4574E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4576E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4578E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1566E-00007  0.1570E-00006  0.4580E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1570E-00007  0.1570E-00006  0.4582E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1575E-00007  0.1570E-00006  0.4583E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4585E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4587E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4589E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4590E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4592E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4594E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4595E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4597E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4599E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4600E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4602E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4603E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4605E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4606E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4608E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4609E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4611E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4612E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4614E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.1574E-00007  0.1570E-00006  0.4615E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4617E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4618E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4620E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4621E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4622E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4624E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4625E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4626E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4628E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4629E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4630E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4631E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4633E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4634E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4635E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4636E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4637E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4639E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4640E-00006  0.5661E-00002  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4641E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4642E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4643E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4644E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4645E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4646E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4647E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4648E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
